name;title;category;address;city;state;phone;website;google_maps_url;rating;reviews_count;instagram
Lanchonete Bambuí;Lanchonete;Lanchonete;Av. Eurípedes Ferreira de Assis, Itauçu - GO, 75450-000, Brasil;Aparecida de Goiânia;GO;+556233782269;https://lanchonetebambui.shop/;https://www.google.com/maps/search/?api=1&query=Lanchonete%20Bambu%C3%AD&query_place_id=ChIJswyhzKTEXZMRgkD7RUBRHI4;4.6;7976;
Eldorado Sabores;Padaria;Padaria;Av. Rodovânio Rodovalho, 25 - Eldorado, Anápolis - GO, 75115-400, Brasil;Aparecida de Goiânia;GO;+556233142751;http://www.eldoradosabores.com.br/;https://www.google.com/maps/search/?api=1&query=Eldorado%20Sabores&query_place_id=ChIJSZzabailXpMRLIpdKM0dyA0;4.7;1581;
Cervejaria Santa Dica;Microcervejaria;Microcervejaria;R. Aurora, 31 - Centro, Pirenópolis - GO, 72980-000, Brasil;Aparecida de Goiânia;GO;+5562991255300;https://cervejasantadica.webflow.io/;https://www.google.com/maps/search/?api=1&query=Cervejaria%20Santa%20Dica&query_place_id=ChIJbTFDUA9sXJMRSmrTXW3ujt8;4.6;2291;
Cervejaria e Hamburgueria Stone House;Cervejaria;Cervejaria;R. do Bonfim, 16 - Centro Histórico, Pirenópolis - GO, 72980-000, Brasil;Aparecida de Goiânia;GO;+5561999685760;;https://www.google.com/maps/search/?api=1&query=Cervejaria%20e%20Hamburgueria%20Stone%20House&query_place_id=ChIJAWIjXNptXJMRYhYQy2RzA3Q;4.5;342;
Restaurante Pillares Day Use | Descanso, Lazer, Eventos;Restaurante;Restaurante;Fazenda Lavras do Abade zona rural, Pirenópolis - GO, 72980-000, Brasil;Aparecida de Goiânia;GO;+5562994139128;https://www.cidadepirenopolis.com.br/anuncios_detalhe/restaurante-pillares-day-use;https://www.google.com/maps/search/?api=1&query=Restaurante%20Pillares%20Day%20Use%20%7C%20Descanso%2C%20Lazer%2C%20Eventos&query_place_id=ChIJM8rvJMltXJMRuXgNZJ65ic0;4.5;505;
Clara Lanchonete;Lanchonete;Lanchonete;GO-070, km 70 - Povoado Vilas Boas, Itauçu - GO, 75450-000, Brasil;Aparecida de Goiânia;GO;+5562998830005;;https://www.google.com/maps/search/?api=1&query=Clara%20Lanchonete&query_place_id=ChIJZTaJEArBXZMRfVEunD-wk64;4.1;1021;
Restaurante e Pamonharia Cheiro Verde;Restaurante;Restaurante;R. Antônio Dâmaso da Silva, 31 - centro, Damolândia - GO, 75420-000, Brasil;Aparecida de Goiânia;GO;+5562991532723;;https://www.google.com/maps/search/?api=1&query=Restaurante%20e%20Pamonharia%20Cheiro%20Verde&query_place_id=ChIJ2wjfBrPUXZMR_F9puyeXu1A;4.6;89;
Estalagem Alter Real;Restaurante;Restaurante;R. Bonsucesso, 03 - Pirenópolis, GO, 72980-000, Brasil;Aparecida de Goiânia;GO;+556233311656;http://estalagemalterreal.com/;https://www.google.com/maps/search/?api=1&query=Estalagem%20Alter%20Real&query_place_id=ChIJJxQm36VuXJMRgHRe8XSYS3s;4.5;450;
Atacadão Dia a Dia - Taguatinga;Atacadista;Atacadista;QS 3 Lote 1 - Taguatinga, Brasília - DF, 71953-180, Brasil;Aparecida de Goiânia;GO;+556130519303;https://www.atacadaodiaadia.com.br/;https://www.google.com/maps/search/?api=1&query=Atacad%C3%A3o%20Dia%20a%20Dia%20-%20Taguatinga&query_place_id=ChIJkwk_ln0yWpMRRLajku30brQ;4.2;11620;
Atacadão Dia a Dia - Sobradinho;Atacadista;Atacadista;Área Especial para Indústria 10 - BR-020 - Sobradinho, Brasília - DF, 70297-400, Brasil;Aparecida de Goiânia;GO;+556130519324;https://www.atacadaodiaadia.com.br/;https://www.google.com/maps/search/?api=1&query=Atacad%C3%A3o%20Dia%20a%20Dia%20-%20Sobradinho&query_place_id=ChIJTTVT5uw_WpMR1ca1t4G6wz4;4.2;1577;
MD__BURGUER;Hamburgueria;Hamburgueria;R. Pedro Jose Moreira, Itaguari - GO, 76650-000, Brasil;Aparecida de Goiânia;GO;+5562991712324;https://bit.ly/3a6h5mR;https://www.google.com/maps/search/?api=1&query=MD__BURGUER&query_place_id=ChIJi7YaNjW7XZMR7V_veCaA4o4;4.6;19;
Atacadão Dia a Dia - Águas Claras;Atacadista;Atacadista;Av. das Castanheiras, S/N Lotes 200 e 280 Loja 01 - Águas Claras, Brasília - DF, 71900-100, Brasil;Aparecida de Goiânia;GO;+556130386230;https://www.atacadaodiaadia.com.br/;https://www.google.com/maps/search/?api=1&query=Atacad%C3%A3o%20Dia%20a%20Dia%20-%20%C3%81guas%20Claras&query_place_id=ChIJAUk-oeYzWpMRP-3bubBnpZs;4.3;3186;
Cabana libanesa;Restaurante;Restaurante;DF-290, km 2 - Gama, Brasília - DF, 73340-000, Brasil;Aparecida de Goiânia;GO;+5561985122968;;https://www.google.com/maps/search/?api=1&query=Cabana%20libanesa&query_place_id=ChIJr5M9pw3ZW5MRZYgHGa2kVWc;3;2;
Atacadão Dia a Dia - Vicente Pires (Rua 12);Atacadista;Atacadista;Rua 12, St. Hab. Vicente Pires Conjunto A, Brasília - DF, 72007-755, Brasil;Aparecida de Goiânia;GO;+556130387875;http://atacadaodiaadia.com.br/;https://www.google.com/maps/search/?api=1&query=Atacad%C3%A3o%20Dia%20a%20Dia%20-%20Vicente%20Pires%20(Rua%2012)&query_place_id=ChIJDbUKQMQzWpMRJbkCWOfDw4k;4;300;
Seu Pastel;Pastelaria brasileira;Pastelaria brasileira;Av. Profa. Zenaide de Calle Roriz, número 777 - sala 4 - Jundiaí, Anápolis - GO, 75110-790, Brasil;Aparecida de Goiânia;GO;+5562991445366;https://instagram.com/seupastelanapolis?igshid=1j3pqogknczdj;https://www.google.com/maps/search/?api=1&query=Seu%20Pastel&query_place_id=ChIJLVIMKIukXpMRErjrRirjQb4;4.5;544;https://instagram.com/seupastelanapolis?igshid=1j3pqogknczdj
Bravo's Academia Unidade Brasicon;Academia;Academia;R. 5 - Res. Brasicon, Aparecida de Goiânia - GO, 74975-388, Brasil;Aparecida de Goiânia;GO;+5562991558675;https://www.instagram.com/bravos_academia_?igsh=aGNqajBuZnc3Y3lp;https://www.google.com/maps/search/?api=1&query=Bravo's%20Academia%20Unidade%20Brasicon&query_place_id=ChIJyQ8myon9XpMRo0yHY6xrzBA;4.8;113;https://www.instagram.com/bravos_academia_?igsh=agnqajbuznc3y3lp
Churrascaria kabanas grill;Churrascaria;Churrascaria;Zap (47) 9966, Av. Independência, 7330 - Qd14 - Jardim Monte Cristo, Aparecida de Goiânia - GO, 74968-350, Brasil;Aparecida de Goiânia;GO;+5562981635777;;https://www.google.com/maps/search/?api=1&query=Churrascaria%20kabanas%20grill&query_place_id=ChIJ7bOy3vr7XpMRIoSiRC3XKX8;4.3;936;
Pakerê Pizzaria - Setor Garavelo;Pizzaria;Pizzaria;R. 9-A, Quadra 10, Lote 03 s/n - St. Garavelo, Aparecida de Goiânia - GO, 74932-260, Brasil;Aparecida de Goiânia;GO;+556232883685;https://pakere1996.menudino.com/lojas/pakere1996;https://www.google.com/maps/search/?api=1&query=Paker%C3%AA%20Pizzaria%20-%20Setor%20Garavelo&query_place_id=ChIJZxQuwpr3XpMRjQVO35tv3T0;4.6;3626;
Churrascaria Silvestre;Churrascaria;Churrascaria;R. José Cândido Queirós, s/n - Q14 Lt4 - Centro, Aparecida de Goiânia - GO, 74980-070, Brasil;Aparecida de Goiânia;GO;+556232831307;;https://www.google.com/maps/search/?api=1&query=Churrascaria%20Silvestre&query_place_id=ChIJHXaZ3oH7XpMR2xu9shdJcUY;4;252;
CTG Nova Querência;Restaurante;Restaurante;Av. Brg. Eduardo Gomes, 4008 - Aeroporto, Boa Vista - RR, 69304-015, Brasil;Aparecida de Goiânia;GO;+5595981146437;https://g1.globo.com/rr/roraima/noticia/ctg-nova-querencia-realiza-30-edicao-da-semana-farroupilha-em-rr.ghtml;https://www.google.com/maps/search/?api=1&query=CTG%20Nova%20Quer%C3%AAncia&query_place_id=ChIJIyzA06kIk40Rqs0M30bR6SI;4.6;478;
Bão Café - Cafeteria e Restaurante Boa Vista;Restaurante;Restaurante;R. Cap. Bessa, 107 - São Pedro, Boa Vista - RR, 69306-620, Brasil;Aparecida de Goiânia;GO;+5595981244188;http://baocafe.com.br/;https://www.google.com/maps/search/?api=1&query=B%C3%A3o%20Caf%C3%A9%20-%20Cafeteria%20e%20Restaurante%20Boa%20Vista&query_place_id=ChIJq_2M9r8Hk40RWKHK4dP8mvs;4.6;460;
Restaurante Casa Do Sabor;Restaurante;Restaurante;R. 11 - Jardim Monte Cristo, Aparecida de Goiânia - GO, 74968-300, Brasil;Aparecida de Goiânia;GO;+5562997024365;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Casa%20Do%20Sabor&query_place_id=ChIJkc73zvz7XpMR49wLwdw8qy4;4.6;25;
Sabores da Sopa;Restaurante de sopas;Restaurante de sopas;R. Pedro Rodrigues, 1613 - Mecejana, Boa Vista - RR, 69304-040, Brasil;Aparecida de Goiânia;GO;+5595991245119;https://pigz.com.br/saboresdasopa;https://www.google.com/maps/search/?api=1&query=Sabores%20da%20Sopa&query_place_id=ChIJMRent2EPk40RxB-SML6N3lk;4.6;1310;
Restaurante Hora Magica;Restaurante;Restaurante;Zap (47) 9966, Rua Pirineus Q3, L9, S/n - 7330 - Res. Village Garavelo, Aparecida de Goiânia - GO, 74968-539, Brasil;Aparecida de Goiânia;GO;+5562985000909;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Hora%20Magica&query_place_id=ChIJA9UwjIP7XpMRZmZ7mIDTZo8;4.3;197;
Pesque e Pague Pantanal;Restaurante;Restaurante;Estr. do Limoeiro, s/n - Km 5 - Limoeiro, Londrina - PR, 86000-001, Brasil;Aparecida de Goiânia;GO;+554330521737;;https://www.google.com/maps/search/?api=1&query=Pesque%20e%20Pague%20Pantanal&query_place_id=ChIJv5hRHZpB65QRNhIXqJm32UM;4.1;1030;
Viafit Academia;Academia;Academia;Av. Leão Sampaio, 1256 - Lagoa Seca, Juazeiro do Norte - CE, 63040-000, Brasil;Aparecida de Goiânia;GO;+5588996885130;https://viafitacademia.com.br/;https://www.google.com/maps/search/?api=1&query=Viafit%20Academia&query_place_id=ChIJ8Uqk-26DoQcRi8ihk4dT2MQ;4.9;206;
Skina Bistrô;Restaurante;Restaurante;R. Ten. Francisco Paiva, 604 - Granja Lisboa, Fortaleza - CE, 60540-468, Brasil;Aparecida de Goiânia;GO;+5585986348055;https://www.instagram.com/skina_bistro?igsh=MTRsMHphdGsyMm13ag==;https://www.google.com/maps/search/?api=1&query=Skina%20Bistr%C3%B4&query_place_id=ChIJLxJ0iPdMxwcRnqxtxpMqaeI;4.4;41;https://www.instagram.com/skina_bistro?igsh=mtrsmhphdgsymm13ag==
Madero Steak House RioMar Fortaleza;Restaurante;Restaurante;R. Des. Lauro Nogueira, 1500 - Papicu, Fortaleza - CE, 60175-055, Brasil;Aparecida de Goiânia;GO;+558531116033;http://www.restaurantemadero.com.br/;https://www.google.com/maps/search/?api=1&query=Madero%20Steak%20House%20RioMar%20Fortaleza&query_place_id=ChIJ_XaLZUhHxwcRS_nyx73NBCc;4.5;2712;
Churrascaria Palhana;Churrascaria;Churrascaria;Av. Castro Alves, 1660 - Somenzari, Marília - SP, 17506-000, Brasil;Aparecida de Goiânia;GO;+551434341900;http://www.churrascariapalhana.com.br/;https://www.google.com/maps/search/?api=1&query=Churrascaria%20Palhana&query_place_id=ChIJ48jLYKLXv5QRWnlLfAyLy1g;4.6;1270;
Restaurante Pantanal;Restaurante;Restaurante;Av. Europa, 390 - Piza, Londrina - PR, 86041-000, Brasil;Aparecida de Goiânia;GO;+554333416890;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Pantanal&query_place_id=ChIJiQv4AfxC65QRIk5sC7j9Mmg;4;839;
ER Manancial;Restaurante;Restaurante;R. Geraldo de Oliveira Berriel, 71 - Nucleo Hab. Costa e Silva, Marília - SP, 17524-240, Brasil;Aparecida de Goiânia;GO;+551434173806;https://ermanancialmarmitaria.saipos.com/;https://www.google.com/maps/search/?api=1&query=ER%20Manancial&query_place_id=ChIJzTGA3AXav5QRVwzEvSE2S7k;4.6;219;
Pizzaria Don Carloni;Pizzaria;Pizzaria;Av. Arapongas, 1459 - Centro, Arapongas - PR, 86700-140, Brasil;Aparecida de Goiânia;GO;+554330564550;https://www.pizzariadoncarloni.com.br/;https://www.google.com/maps/search/?api=1&query=Pizzaria%20Don%20Carloni&query_place_id=ChIJIamKuu-j7JQR67iGhLbk1c8;4.3;2142;
Restaurante Sabor Mineiro;Restaurante Mineiro;Restaurante Mineiro;R. Monte Carmelo, 534-564 - Cardoso, Aparecida de Goiânia - GO, 74933-130, Brasil;Aparecida de Goiânia;GO;+5562991506900;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Sabor%20Mineiro&query_place_id=ChIJ2bW4Rm_3XpMRne34ilopS2Q;4.6;91;
Restaurante Avenida;Restaurante;Restaurante;Zap (47, Av. Independência, 9966 - 7330 - Jardim Ipiranga, Aparecida de Goiânia - GO, 74968-150, Brasil;Aparecida de Goiânia;GO;+556235842213;;https://www.google.com/maps/search/?api=1&query=Restaurante%20Avenida&query_place_id=ChIJL-14LoH7XpMR2q1KBUFrX_4;4.3;97;
Dalle Pizza - Rio Bonito;Pizzaria;Pizzaria;R. Marcos Bertoldi, 458 - Campo de Santana, Curitiba - PR, 81490-530, Brasil;Aparecida de Goiânia;GO;+554132246008;https://www.dallepizza.com.br/;https://www.google.com/maps/search/?api=1&query=Dalle%20Pizza%20-%20Rio%20Bonito&query_place_id=ChIJu9FYatn93JQRkiwjPvtoz_U;4.7;1275;
Restaurante e Pizzaria Churrascão;Restaurante brasileiro;Restaurante brasileiro;Av. Lago das Garcas, Q25 - L45 - Jardim Tropical, Aparecida de Goiânia - GO, 74946-505, Brasil;Aparecida de Goiânia;GO;+556235889989;https://m.facebook.com/restaurantechurrascaogyn/;https://www.google.com/maps/search/?api=1&query=Restaurante%20e%20Pizzaria%20Churrasc%C3%A3o&query_place_id=ChIJ-wKooPb3XpMROfAbU91QOCw;4.5;284;
Quallity Fitness;Academia;Academia;R. Miosótis, 2-80 - Expansul, Aparecida de Goiânia - GO, 74986-520, Brasil;Aparecida de Goiânia;GO;+556232802438;;https://www.google.com/maps/search/?api=1&query=Quallity%20Fitness&query_place_id=ChIJVc4zqXv7XpMRYKCDDzSGiQg;4.5;95;
Academia Power Gym;Academia;Academia;R. Nossa Sra. da Penha, quadra 78 - lote 02 - alto paraíso, Aparecida de Goiânia - GO, 74948-150, Brasil;Aparecida de Goiânia;GO;+556235841593;https://academiapowergyn.sitesca.com/matricular;https://www.google.com/maps/search/?api=1&query=Academia%20Power%20Gym&query_place_id=ChIJi01vaUDzXpMRItSUyyAaQ1E;4.8;41;
Costela Gaúcha – Restaurante por Quilo em Aparecida de Goiânia;Restaurante;Restaurante;Rua 44, Qd 38 Lt 10 - Jardim Bela Vista, Aparecida de Goiânia - GO, 74912-160, Brasil;Aparecida de Goiânia;GO;+556235324123;https://www.instagram.com/restaurantecostelagaucha/;https://www.google.com/maps/search/?api=1&query=Costela%20Ga%C3%BAcha%20%E2%80%93%20Restaurante%20por%20Quilo%20em%20Aparecida%20de%20Goi%C3%A2nia&query_place_id=ChIJZUWv6HnwXpMR4Eu-2f9M3Ig;4.4;842;https://www.instagram.com/restaurantecostelagaucha/
Fazendinha Comida Caseira;Restaurante;Restaurante;-373, Av. João Batista Veiga, 307 - Parque Industrial Santo Antonio, Aparecida de Goiânia - GO, 74983-300, Brasil;Aparecida de Goiânia;GO;+556235187880;;https://www.google.com/maps/search/?api=1&query=Fazendinha%20Comida%20Caseira&query_place_id=ChIJLXeMJMn7XpMR-w6QrUtQ8D8;4.6;860;
Sabor na Brasa♨️;Churrascaria;Churrascaria;Av. Brasil - Jardim Belo Horizonte, Aparecida de Goiânia - GO, 74976-020, Brasil;Aparecida de Goiânia;GO;+5562984594497;;https://www.google.com/maps/search/?api=1&query=Sabor%20na%20Brasa%E2%99%A8%EF%B8%8F&query_place_id=ChIJB6wcvvT9XpMRp9__UtWtcL4;5;3;
Restaurante e Lanchonete Rio Claro;Restaurante;Restaurante;esquina com - avenida brigadeiro faria lima, R. 19 - Aparecida do Rio Claro, Montes Claros de Goiás - GO, 76255-000, Brasil;Aparecida de Goiânia;GO;+5562999384112;;https://www.google.com/maps/search/?api=1&query=Restaurante%20e%20Lanchonete%20Rio%20Claro&query_place_id=ChIJXaFHp5zZZZMRIvByGcPqfhI;4.6;512;
Café Jasmim - Empório e Bistrô;Restaurante;Restaurante;R. Luis do Couto, 1 - central, Goiás - GO, 76600-000, Brasil;Aparecida de Goiânia;GO;+5562999001200;https://instagram.com/cafejasmim?utm_medium=copy_link;https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Jasmim%20-%20Emp%C3%B3rio%20e%20Bistr%C3%B4&query_place_id=ChIJezgAL3V5Z5MR2eDPr3IP4NE;4.5;470;https://instagram.com/cafejasmim?utm_medium=copy_link
Restaurante Flor de Ipê;Restaurante self-service;Restaurante self-service;R. da Boa Vista, 32 - Centro, Goiás - GO, 76600-000, Brasil;Aparecida de Goiânia;GO;+556233721133;http://www.restauranteflordeipe.com.br/;https://www.google.com/maps/search/?api=1&query=Restaurante%20Flor%20de%20Ip%C3%AA&query_place_id=ChIJwTAfKwp5Z5MRlyY7fAZKWJE;4.4;883;
Castelo do Geneci, Beira Rio;Restaurante familiar;Restaurante familiar;R. Beira Rio - Itapirapuã, GO, 76290-000, Brasil;Aparecida de Goiânia;GO;+5562986343723;;https://www.google.com/maps/search/?api=1&query=Castelo%20do%20Geneci%2C%20Beira%20Rio&query_place_id=ChIJt2L6ywmtZ5MRhvk4xnATpEk;4.4;25;
Praça do Coreto;Sorveteria;Sorveteria;R. Moretti Foggia, 180 - Centro, Goiás - GO, 76600-000, Brasil;Aparecida de Goiânia;GO;+5562991411188;;https://www.google.com/maps/search/?api=1&query=Pra%C3%A7a%20do%20Coreto&query_place_id=ChIJ15YE0Ap5Z5MRtBXGZqZs4wg;4.7;3994;
Palácio Conde dos Arcos;Museu;Museu;Praça Tasso Camargo, 1 - Centro, Goiás - GO, 76600-000, Brasil;Aparecida de Goiânia;GO;+556233711200;https://www.cultura.go.gov.br/centros-culturais/todas-as-unidades/2262-palacio-conde-dos-arcos.html;https://www.google.com/maps/search/?api=1&query=Pal%C3%A1cio%20Conde%20dos%20Arcos&query_place_id=ChIJXxstzQp5Z5MRO1fjK8Za3Dk;4.8;648;
Museu Casa de Cora Coralina;Museu;Museu;R. Dom Cândido, 20 - Centro, Goiás - GO, 76600-000, Brasil;Aparecida de Goiânia;GO;+556233711990;http://www.museucoracoralina.com.br/;https://www.google.com/maps/search/?api=1&query=Museu%20Casa%20de%20Cora%20Coralina&query_place_id=ChIJ00Vj9gp5Z5MRT-J67f7FlwQ;4.6;3340;
Cachoeira das Lajes;Área de camping;Área de camping;Rodovia GO-070, Km 43, s/n - Zona Rural, Inhumas - GO, 75400-000, Brasil;Aparecida de Goiânia;GO;+556235112612;;https://www.google.com/maps/search/?api=1&query=Cachoeira%20das%20Lajes&query_place_id=ChIJH4yWnTdjXpMR2gwRK7AmlrI;4.1;941;
Academia Arti Fitness;Academia;Academia;Rua José de Arimatéia e Silva, 968, R. José de Arimatéia e Silva, 484 - Quadra 140, Lote 1, Inhumas - GO, 75400-000, Brasil;Aparecida de Goiânia;GO;+556235142604;;https://www.google.com/maps/search/?api=1&query=Academia%20Arti%20Fitness&query_place_id=ChIJOwdp4W94XpMRDVtV3c-DxfA;4.7;118;
Freddy Fitness Academia;Academia;Academia;R. Domingos Faquim, 489 - Centro, Nova Veneza - GO, 75470-000, Brasil;Aparecida de Goiânia;GO;+5562984907993;https://instagram.com/freddyfitnessacademia?igshid=MzNlNGNkZWQ4Mg==;https://www.google.com/maps/search/?api=1&query=Freddy%20Fitness%20Academia&query_place_id=ChIJOV_Puu6BXpMRcSrzomZ3STM;4.9;17;https://instagram.com/freddyfitnessacademia?igshid=mznlngnkzwq4mg==
ACADEMIA MALHEBEM - Musculação;Academia;Academia;R. Aruanã, 8 - Jardim Bela Vista, Aparecida de Goiânia - GO, 74912-260, Brasil;Aparecida de Goiânia;GO;+5562984222852;https://www.instagram.com/malhebemacademia/;https://www.google.com/maps/search/?api=1&query=ACADEMIA%20MALHEBEM%20-%20Muscula%C3%A7%C3%A3o&query_place_id=ChIJO2Df2XvwXpMRkVj2vRqPMC8;4.7;171;https://www.instagram.com/malhebemacademia/
Sabor baiano restaurante;Restaurante;Restaurante;R. Tangará, qd 04 - LT 12 - Jardim Rio Grande, Aparecida de Goiânia - GO, 74982-560, Brasil;Aparecida de Goiânia;GO;+5562984799660;;https://www.google.com/maps/search/?api=1&query=Sabor%20baiano%20restaurante&query_place_id=ChIJv7J3VKX7XpMRD4Xp9txQf18;4.7;37;
Academia PH Fitness;Academia;Academia;Av. Bernardo Sayão, n. 420 - Vila Jaiara St. Norte, Anápolis - GO, 75064-010, Brasil;Aparecida de Goiânia;GO;+5562991235474;http://www.academiaphfitness.com.br/;https://www.google.com/maps/search/?api=1&query=Academia%20PH%20Fitness&query_place_id=ChIJydjVhU-hXpMRtaQPKaDRjXU;4.6;149;
Academia Corpo e Movimento - Gympass e Totalpass;Academia;Academia;Av. Pedro Ludovico, 637 - Centro, Anápolis - GO, 75023-150, Brasil;Aparecida de Goiânia;GO;+5562992922733;http://www.academiacorpoemovimento.com/;https://www.google.com/maps/search/?api=1&query=Academia%20Corpo%20e%20Movimento%20-%20Gympass%20e%20Totalpass&query_place_id=ChIJh381TYCjXpMRbUqhU4nxDlo;4.4;203;
Estação Family - Academia em Águas Lindas de Goiás - GO;Academia;Academia;Conjunto A - Lote 53/55 - Setor 01, Águas Lindas de Goiás - GO, 72911-199, Brasil;Aparecida de Goiânia;GO;+556136002003;http://estacaofamily.com.br/;https://www.google.com/maps/search/?api=1&query=Esta%C3%A7%C3%A3o%20Family%20-%20Academia%20em%20%C3%81guas%20Lindas%20de%20Goi%C3%A1s%20-%20GO&query_place_id=ChIJsYuWoT-5W5MRjO9gTherWuA;4.3;344;
Art & Postura Studio de Pilates e Centro Clínico Especializado;Clínica de Fisioterapia;Clínica de Fisioterapia;Rua 19 Sul Esq, Av. Mato Grosso, Setor - Universitário, Goianésia - GO, 76382-036, Brasil;Aparecida de Goiânia;GO;+5562985772756;;https://www.google.com/maps/search/?api=1&query=Art%20%26%20Postura%20Studio%20de%20Pilates%20e%20Centro%20Cl%C3%ADnico%20Especializado&query_place_id=ChIJp5gsrfPBXJMR-Xz7A_0eOsI;5;4;
Academia Star | Formação de Vigilantes - Taguatinga;Academia;Academia;St. G Sul CSG 7 Lote 6 - Taguatinga, Brasília - DF, 72035-507, Brasil;Aparecida de Goiânia;GO;+556133564180;;https://www.google.com/maps/search/?api=1&query=Academia%20Star%20%7C%20Forma%C3%A7%C3%A3o%20de%20Vigilantes%20-%20Taguatinga&query_place_id=ChIJzVs_opktWpMRRXmObQHGHPw;3.9;365;
Themis Academia de Formação De Vigilantes;Escola técnica;Escola técnica;Av. Jk, 16 - Quadra 12 Lote Sala 1B - Jardim Brasília, Águas Lindas de Goiás - GO, 72915-138, Brasil;Aparecida de Goiânia;GO;+556136134173;;https://www.google.com/maps/search/?api=1&query=Themis%20Academia%20de%20Forma%C3%A7%C3%A3o%20De%20Vigilantes&query_place_id=ChIJe_RXQfe4W5MRpfIVpGjklOk;4.9;78;
Academia Atlas Formação de Vigilantes;Escola vocacional;Escola vocacional;Setor Comercial Sul Quadra 04 Bloco A Ed. Embaixador Lojas 7 a 9 - Asa Sul, Brasília - DF, 70300-907, Brasil;Aparecida de Goiânia;GO;+556133236654;http://www.atlasvigilante.com.br/;https://www.google.com/maps/search/?api=1&query=Academia%20Atlas%20Forma%C3%A7%C3%A3o%20de%20Vigilantes&query_place_id=ChIJU1VVzeA6WpMRaMyE21T9ceE;4.7;232;
